Deal_Type,Class,Valuation_Index,Liquidity_Index,Sales_Index,Leverage_Index,Profitability_Index,Employees_Index
M&A,1,-0.234354853055451,0.542935449320717,2.45223130394807,-1.32293356172818,-1.20256319166344,0.440012662234884
M&A,1,-2.27595114906597,1.04697904081815,7.13604649021726,-1.29510276853395,5.79472348151002,0.733383685800604
M&A,1,-2.0205224231703,0.917758825177159,0.248237292336992,-1.23434490107827,-0.038041908955307,0.684931506849315
M&A,1,-0.547683901476941,0.568207964638927,0.009219710193534,-1.23317689012986,-1.50811101665505,0.0026375
M&A,0,-1.26483218608626,0.672387807714711,7.69392334836812,-1.1684415229382,-1.00850253290267,2.51520912547529
M&A,1,-0.844834997588526,3.80165716141768,0.008887688228416,-1.16309201379936,-0.171365237784179,0.003636363636364
M&A,1,-0.225078282652564,2.91847261249471,0.003606463181949,-1.13327924223924,-0.000520811820588,0.013184210526316
M&A,1,-0.284623195114303,2.10107857543211,3.26235118701427,-1.10902915815666,0.144954740564464,0.010722222222222
M&A,1,-0.204495983481124,3.60597390726609,0.045884913162538,-1.10483994237314,-0.8360758907913,0.007714285714286
M&A,0,-230.593943170151,2.90682541847538,55.6284954562468,-1.05417251147841,-0.020825770337012,322.222222222222
INV,1,-0.558768026759146,0.462205315026069,0.491980288446837,-0.999559237619045,-2.21356234116229,0.077207709725521
INV,1,-0.111929191609301,0.555343976189916,4.86721011455311,-0.870839944935925,0.821667888179248,0.707975460122699
M&A,1,-2.9746094642126,0.995461021015953,1.39212640568347,-0.82908337272324,-0.686037356710165,0.097888892020632
M&A,1,-2.5729111597303,0.76209038859788,0.247845645848271,-0.821498353432371,20.030897609382,0.246977547495682
M&A,1,-0.380063116544921,1.56463477219593,0.399078061925867,-0.787856139896941,-11.7407223091142,0.002115319003753
M&A,1,-0.761035771075459,2.58815095571691,0.329129956962833,-0.767183393694931,-1.04564120051294,0.001376146788991
M&A,1,-0.387938954706188,0.993869862365347,0.001773394334682,-0.756630246128655,1.80391837209979,1.89685714285714
M&A,1,-0.250694888746018,0.948424646995364,4.60125221531181,-0.731183150267042,-2.67188742175721,0.876527331189711
M&A,1,-0.939934711882018,0.571072112351162,1.82464096145426,-0.721288669666074,-1.33328434556289,0.302100161550889
M&A,1,-0.808751483281388,0.96004517345331,58.0292701629123,-0.710261261204376,3.43700510020959,0.244660194174757
M&A,1,-3.06437180867693,1.13248207340788,142.43635821278,-0.67435509935964,-2.90748492403059,0.194382852919438
M&A,1,-1.04549363533288,1.57815025890932,0.810384122159293,-0.65443136753931,-0.067782097276216,0.288146523926222
M&A,1,-0.246351004088764,2.29680437112633,3.02697251774854,-0.65046016776238,7.95843935538592,0.004697247706422
INV,1,-1.20278468226729,0.257323644600263,0.138664384965708,-0.629855389849288,-1.8738614590314,0.023625
M&A,1,-0.431593483994092,2.72081781798868,0.117882099777403,-0.59635729448528,-1.03631652012957,0.018142857142857
M&A,1,-0.541318547202363,1.10853027808057,0.6466925796778,-0.593411166461362,-5.06455693726239,1.69339622641509
M&A,1,-0.975421267153105,1.09991964199448,0.181777023745728,-0.567033623669631,1.36829555192438,0.25392765801973
M&A,1,-0.525118449004331,0.982956783104098,1.11088869986359,-0.564024678023852,-1.63871024228724,0.043376710043377
INV,1,-0.960150724831533,1.60626021093933,2.66639539811382,-0.554244780613122,-0.194721557703768,0.578576462297393
M&A,1,-1.23478048565451,1.01322642017651,0.138801109183581,-0.550353411701841,1.2796248547673,0.669930105869051
M&A,1,-0.158737811003193,2.92970916421012,7.37678396255901,-0.530964433518578,-1.30312589760605,2.68817204301075
M&A,1,-2.69841505191006,0.771438716254138,121.192235929007,-0.528056211249233,1.66869044322733,0.924
M&A,1,-1.33457862642196,0.802299543870731,0.1448100830102,-0.52170406941998,8.18983570273261,0.242808128793877
M&A,1,-2.11597208841123,1.34460490718446,0.102189188038362,-0.475955739415262,1.33424556355709,0.397058823529412
M&A,0,-0.306586382261281,1.11189152839474,69.6733088723718,-0.461152909050186,-2.71732765187583,6.23651452282158
M&A,1,-2.0656687410838,5.710705018495,110.122939194272,-0.437777458430675,-1.33328434556289,0.302100161550889
M&A,0,-6.83778683377327,2.3817968857493,1.24346308755522,-0.427827413341994,-0.364223652939465,0.166666666666667
M&A,1,-0.00225564021164,0.776662546006237,123.240133300058,-0.427144001552155,0.770015327074946,0.172546737469993
M&A,1,-0.822757215389759,0.912074356307885,2.09734385086015,-0.421176418852711,-1.67175923192173,0.334209572153735
M&A,1,-2.65019415420108,1.34596872189544,0.691606248949582,-0.396208822790736,-0.634770099941416,0.025861495476317
M&A,1,-0.114501705946963,652572.892781232,7.37323307560513,-0.392247228167917,0.121040131801093,0.015175107545327
M&A,1,-3.1179518255637,1.30584209150189,0.435867397004406,-0.388994291121536,-3.47865727310402,0.144215530903328
M&A,1,-0.253388892990068,1.3574686401412,0.297730199237847,-0.373192569212702,0.838395947330768,0.032313481675393
M&A,0,-0.631447086504463,1.29781847474067,0.00420403649924,-0.362420606858295,-2.75704627689964,5.92738589211618
M&A,1,-0.844308551297817,1.16303027134749,0.205399186532999,-0.357425062709442,1.34984070989667,0.461611554541999
M&A,1,-0.544476197832188,1.41087385290555,1.22713447816724,-0.353448272671588,0.310054064078633,0.006896551724138
M&A,0,-0.683211459481118,0.767882094827423,0.070881168205434,-0.34305049494283,0.583348785887125,0.266330935251799
M&A,1,-0.61822077991796,0.971608950481602,1.9488851475855,-0.342228511312488,-0.670521381506213,0.453
M&A,1,-4.26875,121266.492414913,0.060060575815461,-0.336705159174038,-1.62240363590642,0.182634453392576
M&A,1,-0.065879986590681,2.78136252732402,0.003834985511065,-0.328872189402609,0.328135330133088,0.031428571428572
INV,1,-0.133939065710769,1.09832350632894,3.43170832017694,-0.305101648348451,0.364579410266067,0.311546040546408
INV,1,-0.79979088779563,1.5781500280526,13.4273574118417,-0.274737427374661,-0.541854229037886,0.352876136026536
INV,1,-1.13723884114626,0.453366603230777,1.28216252172759,-0.266939361473909,-15.3754788081616,0.069775784753363
M&A,1,-0.109289885004146,0.861555491767531,0.201902191683963,-0.26496554174576,-0.980028663775407,0.011232530802386
M&A,1,-0.554660920339862,2.09460950767964,5.33314786251724,-0.261662258514932,-1.1610875823298,0.651041666666667
M&A,1,-1.08014140341019,1.135300823138,0.212283267557385,-0.2604778308476,0.017396925413507,0.084988609191723
M&A,1,-0.094468123833938,0.660545423843296,0.090322342606973,-0.257149621811835,8.07733099807828,0.128712871287129
M&A,1,-0.399065490208747,1.45929673600242,0.006421671404637,-0.250291229763098,-12.8728885563065,0.002097258679945
M&A,1,-0.045975243902634,0.559054146203894,0.017889167522227,-0.246630178140291,-6.13876288631426,0.006497135671371
M&A,1,-1.13067347550843,1.87310559577766,0.610719580848102,-0.24322130888843,-7.02762194469497,0.237379310344828
M&A,1,-2.11979668089611,8.20549319621245,0.139881564977684,-0.23253158625706,0.071921876000199,0.016428571428572
M&A,1,-0.199219832433021,0.779072657715412,0.339772114380228,-0.22472398813883,-5.11737737372685,0.021829268292683
M&A,1,-0.384266770120618,25.4416015698706,0.615271296940627,-0.205658816679903,1.90875993695175,0.0035
M&A,0,-0.339284419630464,4.42409941404976,2515.41850395496,-0.205122107098372,-0.069024524041385,6.68987341772152
M&A,1,-0.272321041158558,0.346499645317922,0.403145718347326,-0.197970960646645,-1.79669439072777,0.002657894736842
M&A,1,-0.53786974166002,1.07043068613317,130.600811578274,-0.193834479256387,1.36814116191366,0.024647887323944
M&A,0,-0.621562105628873,1.95498582289292,0.000162695654444,-0.189799886243617,-0.060670788013103,0.190600522193212
M&A,1,-9.67486885744274,1.66653649899543,0.259514094826714,-0.183001488647995,7.5736001322473,0.071897374701671
M&A,1,-0.499645017706602,6.38940765043083,0.537396056200803,-0.18092560500194,-1.50428717563219,0.003184037359372
M&A,1,-0.280693694235245,1.81757802181214,0.769442121466231,-0.17463772679297,3.22301175301535,0.003766666666667
M&A,1,-0.831698354397106,1.38876483960647,0.002911417633726,-0.174522303434876,-5.32919774168816,0.000676470588235
M&A,1,-0.246948295194663,0.86131539103297,53.972860159844,-0.171769529173031,0.674472218458725,0.139928909952607
M&A,1,-0.084813094115251,26.5796445148874,1.06633999365968,-0.167642664228981,-1.54775733278509,0.002155555555556
INV,1,-0.667858503262615,0.481685097335054,1514.69955699633,-0.167400249965932,-0.212221160444038,1667.6
M&A,1,-0.290060424418761,0.387326723031601,0.227736702986824,-0.165042306610324,-30.6928425814739,0.010876730388926
M&A,0,-0.708425370157582,6.31114626009017,219.945896114989,-0.15801151542272,-17.3380520080012,23.6486486486486
M&A,1,-0.989378734308233,2.20490583648678,0.051571496261928,-0.148670326662735,-0.433334254632291,0.007539007092199
M&A,1,2.26379314245855,2.87169058151395,1.03844684430515,-0.146190193612736,-3.28450551012714,0.077445652173913
M&A,1,-0.594352976537952,3.55649815119451,0.005225702342372,-0.143709895729331,-2.4335540754351,0.001152073732719
M&A,0,-0.283268870298537,1.50829359090608,1.40839597545779,-0.141948827470861,-1.98637530366228,0.163918495297806
M&A,1,-0.666477698804555,2.34135878008804,0.067412439857411,-0.140358094926803,-5.07357216046151,0.015644392187602
M&A,1,-0.060064878956258,1.17550243650826,0.341833664109914,-0.136371384908732,1.69380967677618,0.370562105474099
M&A,1,-0.001179847905098,1.5026969938588,2.77570575354447,-0.133447071430049,1.85340300558848,0.193321374361805
M&A,1,-1.27827011229194,0.95492683086705,0.087482350239168,-0.129197219998537,7.78753599341835,0.638046989720998
M&A,0,-1.41669942404723,2.21449637018671,0.35157978223386,-0.127605017070677,-0.94347278114359,0.050354609929078
M&A,1,-3.12518686764402,1.0115591771224,29.630701450396,-0.125751457816906,-0.559671147829883,0.150086505190311
M&A,0,-2.15745341404391,1.99168236032643,0.011187600764763,-0.124109091456246,3.85502631491841,0.03219298245614
M&A,1,-0.177771153466543,1.13403248714787,14.4917774931791,-0.122904302277144,1.50450643012361,0.850194552529183
M&A,1,-1.0091001911992,5.06877787491877,0.245237766728121,-0.119349045629578,-0.894977446601513,0.021276595744681
M&A,1,-2.56667278747224,1.09766292358473,0.020806891684759,-0.110596518811608,-0.446552887637922,0.00057249070632
M&A,1,-0.250462547311447,0.986044741779052,209.074713458453,-0.102422623130764,-0.34666551672093,0.436102564102564
M&A,0,-0.05418009069102,0.839854833005467,84.6224100996671,-0.098368739273585,-7.37698652294091,24.3262711864407
M&A,1,-3.74574743354453,1.4026462031926,0.021606719934482,-0.095431604928564,2.74070818170667,0.019491525423729
M&A,1,-0.148396630415712,2.32638541660391,0.915115110411533,-0.095397602002988,-0.723872738896619,0.827380952380952
M&A,1,-0.530378400138018,0.110310635111525,74.1980867276706,-0.09407745363407,-0.123138451580091,0.333148788927336
M&A,1,3.13951475626065,1.62849037840568,5.61264925328032,-0.090255527850091,-0.058474892347337,1.15671641791045
M&A,1,-0.046305837201829,0.850396210808401,0.082305467356738,-0.087089015224535,2.74488247413545,0.048762566380549
M&A,1,-1.3576005174444,10.1672181121975,0.029056915895797,-0.084154805438551,-5.42051244268882,0.083333333333333
INV,1,-1.86220855426109,2.07772203558283,0.314335718892586,-0.082017384505939,-7.30208094605124,0.008683385579937
M&A,1,-0.034301333299113,0.568209975034258,0.556439105818465,-0.081515600591555,-1.37599604921057,0.0026375
M&A,1,1.38467997439899,1.89632772093079,1.26857964741419,-0.081158469578146,-14.3762808128849,0.034120004452855
M&A,1,-6.12653143755227,249902.779262305,14.2649611232231,-0.078483045302772,-0.404174586185898,0.023491287479536
M&A,1,-0.054734137368436,4.63698678138416,1.21497484508904,-0.073679816275792,-6.50737490744129,0.045571428571429
M&A,1,-0.087451644369226,2.79630703319135,0.101094255793221,-0.072097193038444,1.5497601852057,0.036004141478241
INV,1,-0.097609700580918,0.998450119188772,10.3294456027611,-0.065262989171312,-5.95236113381988,0.597938144329897
M&A,1,-0.057311117241137,1.62053196469172,0.329960568624107,-0.053046748904183,-3.60060841708218,0.0375
M&A,1,-0.138725942122396,5.70509026339154,194.479083852856,-0.052556863738279,-0.257783018532453,0.4775
M&A,1,-0.498943292010806,1.37987189525425,81.2542781541846,-0.051444463096439,3.33675840792385,0.202040816326531
M&A,1,-0.044914059638107,0.971086233377219,2.89923905866262,-0.051133745199533,-0.869246126860305,0.538888888888889
M&A,1,-0.360940616848243,1.33145761351092,0.127322387557962,-0.046843016316191,-0.735650677707417,0.303052509935455
M&A,1,-0.051395296983003,0.949274655597054,0.336842193045717,-0.045456224759908,0.082796508946755,1.32625667716751
M&A,1,-0.000207777677524,0.119847276330746,0.000749378918479,-0.035579075552135,1.25133492178126,2.0462962962963
M&A,1,-0.31978616474321,1.30584177573622,0.026305996561003,-0.032597578511182,-3.47865727310402,0.144215530903328
M&A,1,-1.78265277817632,0.833336860819506,0.202850030714386,-0.02892209522115,-1.33876387704374,0.014572140875733
M&A,1,-0.00955015276604,1.20716011104301,0.24091349267462,-0.027442106726438,0.91411553911634,0.075355550838463
INV,1,-0.01705211947148,7.15218068630175,2.37463054452102,-0.024658052312789,-6.23122737951616,0.741444866920152
INV,1,-0.043853971653058,6.21158985107187,0.029466272383484,-0.021442586795547,-95.6140569350701,0.023735537190083
M&A,1,-0.007369757575758,1.34097957268155,3.23365225425056,-0.0201422953397,0.209386427134443,0.013844827586207
M&A,0,-0.235221271194077,2.64506208421592,0.007255970093004,-0.019473669217289,-16.9143610158464,0.002413793103448
M&A,1,-0.900179971269787,1.13127837045049,0.012896313056802,-0.019337032122516,6.67184286301933,0.273861967694567
M&A,1,-0.777780303384833,4948.12129549899,79.3242574513507,-0.013207716556057,2.49651635215902,0.041238633570902
M&A,0,-0.387589980122354,1.28626464169599,0.3220917093974,-0.011430815387601,0.708267897734259,0.369373776908023
M&A,1,-1.2087022495353,3.9462261876055,8.72795588663492,-0.01136476971398,0.708394667115279,0.023351149395465
M&A,1,-1.12359210655313,5.39548143702306,12.1008599502825,-0.011145175741214,1.52459821977016,0.042267441860465
M&A,1,-8.04643719507866,37.285041536504,0.052408779430494,-0.010077201406005,-2.96415833265931,0.004357034795764
M&A,1,-0.107820053460729,0.457737364946853,0.088520506650309,-0.009633273174762,4.18726158092172,0.247668060469604
M&A,1,-1.96672858601288,50.687737676688,0.014800886445088,-0.006478396751589,-0.189066921083639,0.021276595744681
M&A,1,-0.637153859434465,607224.445831029,0.017546639132208,-0.005544529134504,0.812705028880345,0.069135802469136
M&A,1,-0.084790753665531,1.3131964379064,23.4595525642305,-0.003193570367502,-0.957288086668651,0.093669406141467
M&A,1,-3.86556001632452,202154.081915848,0.22770632116105,-0.002033292673999,2.10373057999894,0.45473393227367
M&A,1,-1.720204535791,1.87390890694373,0.456937049051134,-0.001711944576151,3.08968439066894,0.107719928186715
M&A,1,-0.06455611456904,2.57055335073715,11.5768535689741,-0.000909173485718,-0.455930478471253,0.0281
M&A,1,-0.501228940536443,3.73297113602745,0.000586112619473,-0.000415307869773,-0.738455087646834,0.003605263157895
M&A,1,-0.006508661290323,2.35066846745679,0.090989252353521,-0.000319328259554,19.4241479241479,0.105794392523364
M&A,1,0.600482717270509,0.259624801352655,0.060825472037979,0.000101848402611,-1.91920092482019,0.186830015313936
M&A,1,0.554792453385745,4.31383118374848,0.452336759636195,0.000158070109779,0.971907453095416,0.001340206185567
M&A,1,0.502296420085718,1.14588314936779,0.375196226818237,0.000173018418068,0.313120787642008,0.942025399967013
M&A,1,1.32870620744835,5.04403905712955,0.676882857776209,0.000251695504575,0.609312683895903,0.008203821656051
M&A,0,0.000616940373563,0.66830785809777,0.14372368596705,0.000266756302781,1.18534277004958,0.395423623995053
M&A,1,0.000353680185716,1.02745101493444,0.407518655825718,0.000339613832131,0.928643777166328,0.093805836807624
M&A,1,0.421401881848859,0.262183984371241,187.071807231321,0.000387835017077,0.000114810347306,0.51875808538163
M&A,1,2.3726882155791,1.50173210978041,0.126811272484376,0.000420837760465,-0.930445541802402,0.175925925925926
M&A,1,0.439186087585686,142715.629769179,0.553617736111716,0.000621230804956,3.77326401212482,0.9192760700948
M&A,1,0.111924583668705,1.60804535459946,5.84904776612894,0.000954100082171,1.39151701187676,0.013226804123711
M&A,1,0.070225510204082,143261.983471074,0.017520480744441,0.000977530952685,1.90224815025612,0.060220994475138
M&A,1,0.400347066993827,666280.316542097,10.8462267392291,0.001169406634403,1.29566158869256,0.011626433139367
M&A,1,1.62969834989173,1.50809640975434,1.29880672637353,0.001215186195049,3.70645111879811,0.004147157190635
M&A,0,1.13481087923891,1.41524500354305,0.715333905520488,0.001429538984843,0.574049807637688,1.61952101220063
M&A,0,3.98990287351587,0.948317257065835,0.297679185288869,0.001862073998911,4.30955993020286,0.654507042253521
M&A,1,8.32755287363056,0.641139243667677,0.000823971314262,0.002101911276199,15.6567489294289,0.002004586671997
M&A,1,0.205007276971442,0.019621757552792,9.560805044671,0.002144589049752,0.760461790806241,0.034624565409164
M&A,1,0.023291952527289,0.920578904886152,0.085632225817226,0.002294609958312,0.482132845294639,0.24375
